date,test_value,predicted_value
2018-09-04,2039.510009765625,1900.1645689803438
2018-09-05,1994.8199462890625,1900.1645689803438
2018-09-06,1958.31005859375,1900.1645689803438
2018-09-07,1952.0699462890625,1900.1645689803438
2018-09-10,1939.010009765625,1900.1645689803438
2018-09-11,1987.1500244140625,1900.1645689803438
2018-09-12,1990.0,1900.1645689803438
2018-09-13,1989.8699951171875,1900.1645689803438
2018-09-14,1970.18994140625,1900.1645689803438
2018-09-17,1908.030029296875,1900.1645689803438
2018-09-18,1941.050048828125,1900.1645689803438
2018-09-19,1926.4200439453125,1900.1645689803438
2018-09-20,1944.300048828125,1900.1645689803438
2018-09-21,1915.010009765625,1900.1645689803438
2018-09-24,1934.3599853515625,1900.1645689803438
2018-09-25,1974.550048828125,1900.1645689803438
2018-09-26,1974.8499755859375,1900.1645689803438
2018-09-27,2012.97998046875,1900.1645689803438
2018-09-28,2003.0,1900.1645689803438
2018-10-01,2004.3599853515625,1900.1645689803438
2018-10-02,1971.31005859375,1900.1645689803438
2018-10-03,1952.760009765625,1900.1645689803438
2018-10-04,1909.4200439453125,1900.1645689803438
2018-10-05,1889.6500244140625,1900.1645689803438
2018-10-08,1864.4200439453125,1900.1645689803438
2018-10-09,1870.3199462890625,1900.1645689803438
2018-10-10,1755.25,1900.1645689803438
2018-10-11,1719.3599853515625,1900.1645689803438
2018-10-12,1788.6099853515625,1900.1645689803438
2018-10-15,1760.949951171875,1900.1645689803438
2018-10-16,1819.9599609375,1900.1645689803438
2018-10-17,1831.72998046875,1900.1645689803438
2018-10-18,1770.719970703125,1900.1645689803438
2018-10-19,1764.030029296875,1900.1645689803438
2018-10-22,1789.300048828125,1900.1645689803438
2018-10-23,1768.699951171875,1900.1645689803438
2018-10-24,1664.199951171875,1900.1645689803438
2018-10-25,1782.1700439453125,1900.1645689803438
2018-10-26,1642.81005859375,1900.1645689803438
2018-10-29,1538.8800048828125,1900.1645689803438
2018-10-30,1530.4200439453125,1900.1645689803438
2018-10-31,1598.010009765625,1900.1645689803438
2018-11-01,1665.530029296875,1900.1645689803438
2018-11-02,1665.530029296875,1900.1645689803438
