date,test_value,predicted_value
2018-09-28,51.560001373291016,37.26864238123186
2018-09-27,51.689998626708984,37.26864238123186
2018-09-26,51.630001068115234,37.27036854449514
2018-09-25,51.720001220703125,37.27036854449514
2018-09-24,51.2400016784668,37.27036854449514
2018-09-21,51.099998474121094,38.153274643957864
2018-09-20,50.43000030517578,38.21896512051165
2018-09-19,49.43000030517578,38.25513579906376
2018-09-18,49.029998779296875,38.25513579906376
2018-09-17,49.18000030517578,38.25513579906376
2018-09-14,49.25,38.36492461814508
2018-09-13,48.959999084472656,38.430615094698865
2018-09-12,49.34000015258789,38.42212699731588
2018-09-11,48.91999816894531,38.42212699731588
2018-09-10,48.86000061035156,38.42212699731588
2018-09-07,47.810001373291016,37.88087789908642
2018-09-06,47.709999084472656,37.896961203173746
2018-09-05,48.040000915527344,37.88847310579076
2018-09-04,48.58000183105469,37.88847310579076
2018-08-31,48.58000183105469,37.81679457719718
2018-08-30,48.380001068115234,37.8328778812845
2018-08-29,48.88999938964844,37.824389783901516
2018-08-28,48.63999938964844,37.824389783901516
2018-08-27,49.33000183105469,37.824389783901516
2018-08-24,49.2599983215332,39.62735062468447
2018-08-23,48.959999084472656,39.78505069284039
2018-08-22,48.79999923706055,39.86618604439637
2018-08-21,48.40999984741211,39.88825750130555
2018-08-20,48.41999816894531,39.92302081321185
2018-08-17,48.36000061035156,39.94846531428915
2018-08-16,48.099998474121094,40.03685000256523
2018-08-15,47.84000015258789,40.13512973108789
2018-08-14,48.22999954223633,40.157201187997074
2018-08-13,48.0099983215332,40.187096491118616
2018-08-10,48.31999969482422,39.960236230274255
2018-08-09,48.540000915527344,40.06296638759164
2018-08-08,48.38999938964844,40.161246116114306
2018-08-07,48.47999954223633,40.18331757302349
2018-08-06,48.66999816894531,40.180408993025964
2018-08-03,48.470001220703125,39.976431746171095
2018-08-02,47.900001525878906,40.079161903488476
2018-08-01,47.349998474121094,40.177441632011146
2018-07-31,47.68000030517578,40.177441632011146
2018-07-30,47.72999954223633,40.174533052013615
2018-07-27,48.630001068115234,40.041329790317114
2018-07-26,48.869998931884766,40.144059947634496
2018-07-25,48.95000076293945,40.24233967615717
2018-07-24,48.66999816894531,40.24233967615717
2018-07-23,48.66999816894531,40.23943109615964
2018-07-20,48.52000045776367,41.35601241403712
2018-07-19,48.439998626708984,41.315137440104216
2018-07-18,48.63999938964844,41.315137440104216
2018-07-17,48.900001525878906,41.315137440104216
2018-07-16,48.459999084472656,41.362512467442876
2018-07-13,48.630001068115234,41.11423278511892
2018-07-12,48.150001525878906,41.07335781118602
2018-07-11,47.63999938964844,41.07335781118602
2018-07-10,46.9900016784668,41.07335781118602
2018-07-09,46.72999954223633,41.12073283852469
2018-07-06,46.0,41.06581607521902
2018-07-05,45.40999984741211,41.02494110128612
2018-07-03,44.720001220703125,41.02494110128612
2018-07-02,44.95000076293945,41.072316128624784
