date,test_value,predicted_value
2018-09-04,153.2100067138672,152.7512956237793
2018-09-05,148.64999389648438,152.7512956237793
2018-09-06,148.8300018310547,152.67999267578125
2018-09-07,150.42999267578125,152.67999267578125
2018-09-10,151.32000732421875,152.14719421386718
2018-09-11,152.83999633789062,152.7512956237793
2018-09-12,155.3699951171875,152.7512956237793
2018-09-13,158.17999267578125,152.67999267578125
2018-09-14,157.49000549316406,152.67999267578125
2018-09-17,154.9199981689453,152.14719421386718
2018-09-18,156.0,152.7512956237793
2018-09-19,152.89999389648438,152.7512956237793
2018-09-20,155.5,152.67999267578125
2018-09-21,155.52000427246094,152.67999267578125
2018-09-24,158.77999877929688,152.14719421386718
2018-09-25,158.8699951171875,152.7512956237793
2018-09-26,158.3300018310547,152.7512956237793
2018-09-27,160.42999267578125,152.67999267578125
2018-09-28,159.02999877929688,152.67999267578125
2018-10-01,159.86000061035156,152.14719421386718
2018-10-02,157.25999450683594,152.7512956237793
2018-10-03,159.10000610351562,152.7512956237793
2018-10-04,154.89999389648438,152.67999267578125
2018-10-05,155.07000732421875,152.67999267578125
2018-10-08,148.64999389648438,152.14719421386718
2018-10-09,148.5,152.7512956237793
2018-10-10,137.80999755859375,152.7512956237793
2018-10-11,139.24000549316406,152.67999267578125
2018-10-12,146.74000549316406,152.67999267578125
2018-10-15,141.9499969482422,152.14719421386718
2018-10-16,147.44000244140625,152.7512956237793
2018-10-17,147.00999450683594,152.7512956237793
2018-10-18,142.83999633789062,152.67999267578125
2018-10-19,140.49000549316406,152.67999267578125
2018-10-22,142.9499969482422,152.14719421386718
2018-10-23,140.66000366210938,152.7512956237793
2018-10-24,133.25999450683594,152.7512956237793
2018-10-25,140.8000030517578,152.67999267578125
2018-10-26,135.52000427246094,152.67999267578125
2018-10-29,130.99000549316406,152.14719421386718
2018-10-30,132.1699981689453,152.7512956237793
2018-10-31,137.24000549316406,152.7512956237793
2018-11-01,139.58999633789062,152.67999267578125
2018-11-02,136.7899932861328,152.67999267578125
