date,test_value,predicted_value
2018-09-04,127.37000274658203,128.85269023350065
2018-09-05,123.8499984741211,128.85269023350065
2018-09-06,124.52999877929688,128.85269023350065
2018-09-07,128.82000732421875,128.85269023350065
2018-09-10,129.0500030517578,128.85269023350065
2018-09-11,129.77000427246094,128.85269023350065
2018-09-12,131.24000549316406,128.85269023350065
2018-09-13,130.41000366210938,128.85269023350065
2018-09-14,129.74000549316406,128.85269023350065
2018-09-17,128.97999572753906,128.85269023350065
2018-09-18,130.67999267578125,128.85269023350065
2018-09-19,132.77999877929688,128.85269023350065
2018-09-20,134.42999267578125,128.85269023350065
2018-09-21,133.72999572753906,128.85269023350065
2018-09-24,132.2100067138672,128.85269023350065
2018-09-25,130.77999877929688,128.85269023350065
2018-09-26,131.63999938964844,128.85269023350065
2018-09-27,131.5,128.85269023350065
2018-09-28,130.47999572753906,128.85269023350065
2018-10-01,130.32000732421875,128.85269023350065
2018-10-02,128.9600067138672,128.85269023350065
2018-10-03,129.3699951171875,128.85269023350065
2018-10-04,126.94000244140625,128.85269023350065
2018-10-05,123.7300033569336,128.85269023350065
2018-10-08,122.58999633789062,128.85269023350065
2018-10-09,121.36000061035156,128.85269023350065
2018-10-10,116.76000213623047,128.85269023350065
2018-10-11,115.69000244140625,128.85269023350065
2018-10-12,118.55999755859375,128.85269023350065
2018-10-15,118.55000305175781,128.85269023350065
2018-10-16,121.91000366210938,128.85269023350065
2018-10-17,120.55000305175781,128.85269023350065
2018-10-18,118.44000244140625,128.85269023350065
2018-10-19,118.31999969482422,128.85269023350065
2018-10-22,118.5,128.85269023350065
2018-10-23,117.20999908447266,128.85269023350065
2018-10-24,114.22000122070312,128.85269023350065
2018-10-25,117.56999969482422,128.85269023350065
2018-10-26,120.5,128.85269023350065
2018-10-29,121.7300033569336,128.85269023350065
2018-10-30,124.48999786376953,128.85269023350065
2018-10-31,125.43000030517578,128.85269023350065
2018-11-01,127.62000274658203,128.85269023350065
2018-11-02,126.51000213623047,128.85269023350065
