date,test_value,predicted_value
2018-09-28,227.39999389648438,205.80867607652112
2018-09-27,222.82000732421875,205.80867607652112
2018-09-26,222.17999267578125,205.80867607652112
2018-09-25,221.9600067138672,205.80867607652112
2018-09-24,218.89999389648438,205.80867607652112
2018-09-21,220.44000244140625,205.80867607652112
2018-09-20,221.4499969482422,205.80867607652112
2018-09-19,220.8800048828125,205.80867607652112
2018-09-18,228.17999267578125,205.80867607652112
2018-09-17,225.47000122070312,205.80867607652112
2018-09-14,227.5399932861328,205.80867607652112
2018-09-13,227.77999877929688,205.80867607652112
2018-09-12,225.67999267578125,205.80867607652112
2018-09-11,226.02000427246094,205.80867607652112
2018-09-10,224.72000122070312,205.80867607652112
2018-09-07,220.32000732421875,205.80867607652112
2018-09-06,219.86000061035156,205.80867607652112
2018-09-05,218.69000244140625,205.80867607652112
2018-09-04,220.74000549316406,205.80867607652112
2018-08-31,219.47000122070312,205.80867607652112
2018-08-30,218.6300048828125,205.80867607652112
2018-08-29,217.89999389648438,205.80867607652112
2018-08-28,215.92999267578125,205.80867607652112
2018-08-27,211.97000122070312,205.80867607652112
2018-08-24,216.6300048828125,205.80867607652112
2018-08-23,212.4499969482422,205.80867607652112
2018-08-22,209.69000244140625,205.80867607652112
2018-08-21,209.00999450683594,205.80867607652112
2018-08-20,207.39999389648438,205.80867607652112
2018-08-17,207.88999938964844,205.80867607652112
2018-08-16,209.69000244140625,205.80867607652112
2018-08-15,209.47000122070312,205.80867607652112
2018-08-14,210.69000244140625,205.80867607652112
2018-08-13,209.57000732421875,205.80867607652112
2018-08-10,211.00999450683594,205.80867607652112
2018-08-09,211.19000244140625,205.80867607652112
2018-08-08,210.0399932861328,205.80867607652112
2018-08-07,209.47999572753906,205.80867607652112
2018-08-06,207.47999572753906,205.80867607652112
2018-08-03,205.14999389648438,205.80867607652112
2018-08-02,205.72999572753906,205.80867607652112
2018-08-01,204.25999450683594,205.80867607652112
2018-07-31,204.24000549316406,205.80867607652112
2018-07-30,202.67999267578125,205.80867607652112
2018-07-27,212.30999755859375,205.80867607652112
2018-07-26,216.63999938964844,205.80867607652112
2018-07-25,217.25,205.80867607652112
2018-07-24,215.8000030517578,205.80867607652112
2018-07-23,217.38999938964844,205.80867607652112
2018-07-20,215.27999877929688,205.80867607652112
2018-07-19,215.99000549316406,205.80867607652112
2018-07-18,218.30999755859375,205.80867607652112
2018-07-17,216.47999572753906,205.80867607652112
2018-07-16,214.4600067138672,205.80867607652112
2018-07-13,213.7100067138672,205.80867607652112
2018-07-12,213.72000122070312,205.80867607652112
2018-07-11,209.19000244140625,205.80867607652112
2018-07-10,208.4600067138672,205.80867607652112
2018-07-09,207.72999572753906,205.80867607652112
2018-07-06,208.14999389648438,205.80867607652112
2018-07-05,205.05999755859375,205.80867607652112
2018-07-03,204.75999450683594,205.80867607652112
2018-07-02,205.44000244140625,205.80867607652112
