date,test_value,predicted_value
2018-09-28,164.4600067138672,178.0041453152658
2018-09-27,168.83999633789062,178.0041453152658
2018-09-26,166.9499969482422,178.0041453152658
2018-09-25,164.91000366210938,178.0041453152658
2018-09-24,165.41000366210938,178.0041453152658
2018-09-21,162.92999267578125,178.0041453152658
2018-09-20,166.02000427246094,178.0041453152658
2018-09-19,163.05999755859375,178.0041453152658
2018-09-18,160.3000030517578,178.0041453152658
2018-09-17,160.5800018310547,178.0041453152658
2018-09-14,162.32000732421875,178.0041453152658
2018-09-13,161.36000061035156,178.0041453152658
2018-09-12,162.0,178.0041453152658
2018-09-11,165.94000244140625,178.0041453152658
2018-09-10,164.17999267578125,178.0041453152658
2018-09-07,163.0399932861328,178.0041453152658
2018-09-06,162.52999877929688,178.0041453152658
2018-09-05,167.17999267578125,178.0041453152658
2018-09-04,171.16000366210938,178.0041453152658
2018-08-31,175.72999572753906,178.0041453152658
2018-08-30,177.63999938964844,178.0041453152658
2018-08-29,175.89999389648438,178.0041453152658
2018-08-28,176.25999450683594,178.0041453152658
2018-08-27,177.4600067138672,178.0041453152658
2018-08-24,174.64999389648438,178.0041453152658
2018-08-23,172.89999389648438,178.0041453152658
2018-08-22,173.63999938964844,178.0041453152658
2018-08-21,172.6199951171875,178.0041453152658
2018-08-20,172.5,178.0041453152658
2018-08-17,173.8000030517578,178.0041453152658
2018-08-16,174.6999969482422,178.0041453152658
2018-08-15,179.52999877929688,178.0041453152658
2018-08-14,181.11000061035156,178.0041453152658
2018-08-13,180.0500030517578,178.0041453152658
2018-08-10,180.25999450683594,178.0041453152658
2018-08-09,183.08999633789062,178.0041453152658
2018-08-08,185.17999267578125,178.0041453152658
2018-08-07,183.80999755859375,178.0041453152658
2018-08-06,185.69000244140625,178.0041453152658
2018-08-03,177.77999877929688,178.0041453152658
2018-08-02,176.3699951171875,178.0041453152658
2018-08-01,171.64999389648438,178.0041453152658
2018-07-31,172.5800018310547,178.0041453152658
2018-07-30,171.05999755859375,178.0041453152658
2018-07-27,174.88999938964844,178.0041453152658
2018-07-26,176.25999450683594,178.0041453152658
2018-07-25,217.5,178.0041453152658
2018-07-24,214.6699981689453,178.0041453152658
2018-07-23,210.91000366210938,178.0041453152658
2018-07-20,209.94000244140625,178.0041453152658
2018-07-19,208.08999633789062,178.0041453152658
2018-07-18,209.36000061035156,178.0041453152658
2018-07-17,209.99000549316406,178.0041453152658
2018-07-16,207.22999572753906,178.0041453152658
2018-07-13,207.32000732421875,178.0041453152658
2018-07-12,206.9199981689453,178.0041453152658
2018-07-11,202.5399932861328,178.0041453152658
2018-07-10,203.5399932861328,178.0041453152658
2018-07-09,204.74000549316406,178.0041453152658
2018-07-06,203.22999572753906,178.0041453152658
2018-07-05,198.4499969482422,178.0041453152658
2018-07-03,192.72999572753906,178.0041453152658
2018-07-02,197.36000061035156,178.0041453152658
