date,test_value,predicted_value
2018-07-30,1219.739990234375,1165.5847306732785
2018-07-31,1217.260009765625,1165.3557421206385
2018-08-01,1220.010009765625,1165.1870630245
2018-08-02,1226.1500244140625,1165.1870630245
2018-08-03,1223.7099609375,1165.1870630245
2018-08-06,1224.77001953125,1165.4754381313649
2018-08-07,1242.219970703125,1186.8358542300991
2018-08-08,1245.6099853515625,1187.196884091113
2018-08-09,1249.0999755859375,1186.5476599448334
2018-08-10,1237.6099853515625,1186.466187213976
2018-08-13,1235.010009765625,1186.355788079316
2018-08-14,1242.0999755859375,1176.662868204406
2018-08-15,1214.3800048828125,1164.498908512147
2018-08-16,1206.489990234375,1164.498908512147
2018-08-17,1200.9599609375,1164.1123535628658
2018-08-20,1207.77001953125,1164.0798085516822
2018-08-21,1201.6199951171875,1164.0114104760332
2018-08-22,1207.3299560546875,1164.0114104760332
2018-08-23,1205.3800048828125,1164.0114104760332
2018-08-24,1220.6500244140625,1164.0114104760332
2018-08-27,1241.8199462890625,1163.9096786231842
2018-08-28,1231.1500244140625,1163.9096786231842
2018-08-29,1249.300048828125,1163.9096786231842
2018-08-30,1239.1199951171875,1163.9096786231842
2018-08-31,1218.18994140625,1163.9096786231842
2018-09-04,1197.0,1163.9096786231842
2018-09-05,1186.47998046875,1163.9096786231842
2018-09-06,1171.43994140625,1163.5572001860482
2018-09-07,1164.8299560546875,1163.5572001860482
2018-09-10,1164.6400146484375,1163.5572001860482
2018-09-11,1177.3599853515625,1163.9096786231842
2018-09-12,1162.8199462890625,1163.9096786231842
2018-09-13,1175.3299560546875,1163.9096786231842
2018-09-14,1172.530029296875,1164.0114104760332
2018-09-17,1156.050048828125,1164.0114104760332
2018-09-18,1161.219970703125,1164.4566903463406
2018-09-19,1171.0899658203125,1188.0458903178244
2018-09-20,1186.8699951171875,1188.9829915300684
2018-09-21,1166.0899658203125,1188.9829915300684
2018-09-24,1173.3699951171875,1188.9829915300684
2018-09-25,1184.6500244140625,1188.9829915300684
2018-09-26,1180.489990234375,1188.9829915300684
2018-09-27,1194.6400146484375,1188.9829915300684
2018-09-28,1193.469970703125,1188.7004556591655
