date,test_value,predicted_value
2018-07-30,171.05999755859375,174.42444624053925
2018-07-31,172.5800018310547,173.88767825952388
2018-08-01,171.64999389648438,173.88767825952388
2018-08-02,176.3699951171875,173.88767825952388
2018-08-03,177.77999877929688,173.88767825952388
2018-08-06,185.69000244140625,174.42444624053925
2018-08-07,183.80999755859375,179.35312113433275
2018-08-08,185.17999267578125,196.53040256348314
2018-08-09,183.08999633789062,196.763850910811
2018-08-10,180.25999450683594,196.27925335501132
2018-08-13,180.0500030517578,196.27925335501132
2018-08-14,181.11000061035156,196.27925335501132
2018-08-15,179.52999877929688,196.27925335501132
2018-08-16,174.6999969482422,196.27925335501132
2018-08-17,173.8000030517578,196.7575522944987
2018-08-20,172.5,196.7575522944987
2018-08-21,172.6199951171875,197.03041148639323
2018-08-22,173.63999938964844,197.83196140527946
2018-08-23,172.89999389648438,199.03703606173795
2018-08-24,174.64999389648438,199.03703606173795
2018-08-27,177.4600067138672,199.03703606173795
2018-08-28,176.25999450683594,199.03703606173795
2018-08-29,175.89999389648438,199.03703606173795
2018-08-30,177.63999938964844,199.03703606173795
2018-08-31,175.72999572753906,199.03703606173795
2018-09-04,171.16000366210938,199.03703606173795
2018-09-05,167.17999267578125,199.03703606173795
2018-09-06,162.52999877929688,199.03703606173795
2018-09-07,163.0399932861328,199.03703606173795
2018-09-10,164.17999267578125,199.03703606173795
2018-09-11,165.94000244140625,199.03703606173795
2018-09-12,162.0,199.03703606173795
2018-09-13,161.36000061035156,199.03703606173795
2018-09-14,162.32000732421875,199.03703606173795
2018-09-17,160.5800018310547,198.7552824923444
2018-09-18,160.3000030517578,198.7552824923444
2018-09-19,163.05999755859375,198.4494959482293
2018-09-20,166.02000427246094,198.4494959482293
2018-09-21,162.92999267578125,198.4494959482293
2018-09-24,165.41000366210938,198.4494959482293
2018-09-25,164.91000366210938,198.4494959482293
2018-09-26,166.9499969482422,198.4494959482293
2018-09-27,168.83999633789062,198.4494959482293
2018-09-28,164.4600067138672,198.4494959482293
